"AccountExpirationDate","accountExpires","AccountLockoutTime","AccountNotDelegated","AllowReversiblePasswordEncryption","AuthenticationPolicy","AuthenticationPolicySilo","BadLogonCount","badPasswordTime","badPwdCount","CannotChangePassword","CanonicalName","Certificates","CN","codePage","CompoundIdentitySupported","countryCode","Created","createTimeStamp","Deleted","Description","DisplayName","DistinguishedName","DNSHostName","DoesNotRequirePreAuth","dSCorePropagationData","Enabled","HomedirRequired","HomePage","instanceType","IPv4Address","IPv6Address","isCriticalSystemObject","isDeleted","KerberosEncryptionType","LastBadPasswordAttempt","LastKnownParent","lastLogoff","lastLogon","LastLogonDate","lastLogonTimestamp","localPolicyFlags","Location","LockedOut","logonCount","ManagedBy","MemberOf","MNSLogonAccount","Modified","modifyTimeStamp","msDFSR-ComputerReferenceBL","msDS-GenerationId","msDS-SupportedEncryptionTypes","msDS-User-Account-Control-Computed","Name","nTSecurityDescriptor","ObjectCategory","ObjectClass","ObjectGUID","objectSid","OperatingSystem","OperatingSystemHotfix","OperatingSystemServicePack","OperatingSystemVersion","PasswordExpired","PasswordLastSet","PasswordNeverExpires","PasswordNotRequired","PrimaryGroup","primaryGroupID","PrincipalsAllowedToDelegateToAccount","ProtectedFromAccidentalDeletion","pwdLastSet","rIDSetReferences","SamAccountName","sAMAccountType","sDRightsEffective","serverReferenceBL","ServiceAccount","servicePrincipalName","ServicePrincipalNames","SID","SIDHistory","TrustedForDelegation","TrustedToAuthForDelegation","UseDESKeyOnly","userAccountControl","userCertificate","UserPrincipalName","uSNChanged","uSNCreated","whenChanged","whenCreated","PropertyNames","AddedProperties","RemovedProperties","ModifiedProperties","PropertyCount"
,"9223372036854775807",,"False","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,,,"False","MobileLab.home/US Branch/Employee/WIN81-09A","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","WIN81-09A","0","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","0","2/1/2020 3:00:04 PM","2/1/2020 3:00:04 PM",,,"WIN81-09A$","CN=WIN81-09A,OU=Employee,OU=US Branch,DC=MobileLab,DC=home","Win81-09a.MobileLab.home","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","False",,"4","10.10.10.111",,"False",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,,,,"5/24/2020 6:08:15 PM","132348424953566551","0",,"False",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","6/28/2020 8:12:39 PM","6/28/2020 8:12:39 PM",,,"28","0","WIN81-09A","System.DirectoryServices.ActiveDirectorySecurity","CN=Computer,CN=Schema,CN=Configuration,DC=MobileLab,DC=home","computer","01c4a5ba-5007-49d7-8d71-640d36d53838","S-1-5-21-3036625279-3127291219-2495432101-1118","Windows 8.1 Pro",,,"6.3 (9600)","False","5/24/2020 6:50:31 PM","False","False","CN=Domain Computers,CN=Users,DC=MobileLab,DC=home","515","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","132348450316033991",,"WIN81-09A$","805306369","15",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-3036625279-3127291219-2495432101-1118","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","False","False","4096","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"8407","8407","6/28/2020 8:12:39 PM","2/1/2020 3:00:04 PM","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","84"
,"9223372036854775807",,"False","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","0","0","0","False","MobileLab.home/US Branch/Employee/Win81-07","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Win81-07","0","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","0","2/1/2020 3:00:24 PM","2/1/2020 3:00:24 PM",,,,"CN=Win81-07,OU=Employee,OU=US Branch,DC=MobileLab,DC=home","Win81-07.MobileLab.home","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","False",,"4","10.10.10.109",,"False",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,,,"132576522835086060","2/8/2021 9:45:53 PM","132573231534688002","0",,"False","0",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","2/8/2021 9:45:53 PM","2/8/2021 9:45:53 PM",,,"28","0","Win81-07","System.DirectoryServices.ActiveDirectorySecurity","CN=Computer,CN=Schema,CN=Configuration,DC=MobileLab,DC=home","computer","215db739-f9b7-41dc-9d62-6d25f911ebd7","S-1-5-21-3036625279-3127291219-2495432101-1120","Windows 8.1 Pro",,,"6.3 (9600)","False","5/8/2020 4:02:14 PM","False","False","CN=Domain Computers,CN=Users,DC=MobileLab,DC=home","515","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","132334525344921385",,"WIN81-07$","805306369","15",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-3036625279-3127291219-2495432101-1120","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","False","False","4096","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"24857","8409","2/8/2021 9:45:53 PM","2/1/2020 3:00:24 PM","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","88"
,"9223372036854775807",,"False","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,,,"False","MobileLab.home/US Branch/Employee/Win81-08","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Win81-08","0","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","0","2/1/2020 3:00:13 PM","2/1/2020 3:00:13 PM",,,,"CN=Win81-08,OU=Employee,OU=US Branch,DC=MobileLab,DC=home","Win81-08.MobileLab.home","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","False",,"4","10.10.10.110",,"False",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,,,,"6/25/2020 8:26:34 PM","132376155946482040","0",,"False",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","6/28/2020 8:12:39 PM","6/28/2020 8:12:39 PM",,,"28","0","Win81-08","System.DirectoryServices.ActiveDirectorySecurity","CN=Computer,CN=Schema,CN=Configuration,DC=MobileLab,DC=home","computer","f72f8e50-594d-4b17-a057-d83d06f1f8a0","S-1-5-21-3036625279-3127291219-2495432101-1119","Windows 8.1 Pro",,,"6.3 (9600)","False","6/24/2020 12:08:55 AM","False","False","CN=Domain Computers,CN=Users,DC=MobileLab,DC=home","515","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","132374561355955608",,"WIN81-08$","805306369","15",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-3036625279-3127291219-2495432101-1119","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","False","False","4096","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"8411","8411","6/28/2020 8:12:39 PM","2/1/2020 3:00:13 PM","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","84"
,"9223372036854775807",,"False","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,,,"False","MobileLab.home/US Branch/Employee/WIN81-06A","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","WIN81-06A","0","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","0","2/1/2020 3:00:33 PM","2/1/2020 3:00:33 PM",,,"WIN81-06A$","CN=WIN81-06A,OU=Employee,OU=US Branch,DC=MobileLab,DC=home","Win81-06a.MobileLab.home","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","False",,"4","10.10.10.108",,"False",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,,,,"5/24/2020 6:08:12 PM","132348424920637564","0",,"False",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","6/28/2020 8:12:39 PM","6/28/2020 8:12:39 PM",,,"28","0","WIN81-06A","System.DirectoryServices.ActiveDirectorySecurity","CN=Computer,CN=Schema,CN=Configuration,DC=MobileLab,DC=home","computer","399d0e96-00fe-41d7-a5ac-b32839fdbe65","S-1-5-21-3036625279-3127291219-2495432101-1121","Windows 8.1 Pro",,,"6.3 (9600)","False","5/24/2020 6:50:09 PM","False","False","CN=Domain Computers,CN=Users,DC=MobileLab,DC=home","515","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","132348450094841290",,"WIN81-06A$","805306369","15",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-3036625279-3127291219-2495432101-1121","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","False","False","4096","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"8413","8413","6/28/2020 8:12:39 PM","2/1/2020 3:00:33 PM","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","84"
,"9223372036854775807",,"False","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,,,"False","MobileLab.home/US Branch/Employee/WIN81-05A","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","WIN81-05A","0","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","0","2/1/2020 3:00:43 PM","2/1/2020 3:00:43 PM",,,"WIN81-05A$","CN=WIN81-05A,OU=Employee,OU=US Branch,DC=MobileLab,DC=home","Win81-05a.MobileLab.home","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","False",,"4",,,"False",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,,,,"6/15/2020 6:28:18 PM","132367444982182605","0",,"False",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","6/28/2020 8:12:39 PM","6/28/2020 8:12:39 PM",,,"28","0","WIN81-05A","System.DirectoryServices.ActiveDirectorySecurity","CN=Computer,CN=Schema,CN=Configuration,DC=MobileLab,DC=home","computer","2163da96-6ea0-4b6a-bcb7-eded942f9708","S-1-5-21-3036625279-3127291219-2495432101-1122","Windows 8.1 Pro",,,"6.3 (9600)","False","6/24/2020 6:27:52 AM","False","False","CN=Domain Computers,CN=Users,DC=MobileLab,DC=home","515","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","132374788724900442",,"WIN81-05A$","805306369","15",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-3036625279-3127291219-2495432101-1122","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","False","False","4098","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"8415","8415","6/28/2020 8:12:39 PM","2/1/2020 3:00:43 PM","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","84"
,"9223372036854775807",,"False","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,,,"False","MobileLab.home/US Branch/Employee/WIN81-10","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","WIN81-10","0","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","0","2/3/2020 9:36:58 PM","2/3/2020 9:36:58 PM",,,"WIN81-10$","CN=WIN81-10,OU=Employee,OU=US Branch,DC=MobileLab,DC=home","Win81-10.MobileLab.home","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","False",,"4","10.10.10.116",,"False",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,,,,"6/25/2020 6:35:42 PM","132376089425466870","0",,"False",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","6/28/2020 8:12:39 PM","6/28/2020 8:12:39 PM",,,"28","0","WIN81-10","System.DirectoryServices.ActiveDirectorySecurity","CN=Computer,CN=Schema,CN=Configuration,DC=MobileLab,DC=home","computer","86b4bff9-efab-4bdc-98cb-91e91b854b3b","S-1-5-21-3036625279-3127291219-2495432101-1123","Windows 8.1 Pro",,,"6.3 (9600)","False","5/10/2020 8:12:18 AM","False","False","CN=Domain Computers,CN=Users,DC=MobileLab,DC=home","515","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","132335971388604663",,"WIN81-10$","805306369","15",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-3036625279-3127291219-2495432101-1123","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","False","False","4096","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"8417","8417","6/28/2020 8:12:39 PM","2/3/2020 9:36:58 PM","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","84"
,"9223372036854775807",,"False","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","0","0","0","False","MobileLab.home/US Branch/Employee/WIN10-01","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","WIN10-01","0","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","0","2/22/2020 10:17:03 PM","2/22/2020 10:17:03 PM",,,,"CN=WIN10-01,OU=Employee,OU=US Branch,DC=MobileLab,DC=home","Win10-01.MobileLab.home","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","False",,"4","10.10.10.101",,"False",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,,"0","132659028288114132","12/26/2022 1:48:55 AM","133165217353327668","0",,"False","408",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","5/16/2021 10:10:08 AM","5/16/2021 10:10:08 AM",,,"28","0","WIN10-01","System.DirectoryServices.ActiveDirectorySecurity","CN=Computer,CN=Schema,CN=Configuration,DC=MobileLab,DC=home","computer","c5598edc-cc00-44a5-a5af-faa8010ca70e","S-1-5-21-3036625279-3127291219-2495432101-1126","Windows 10 Pro",,,"10.0 (19042)","False","5/16/2021 10:10:08 AM","False","False","CN=Domain Computers,CN=Users,DC=MobileLab,DC=home","515","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","132656586085548042",,"WIN10-01$","805306369","15",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-3036625279-3127291219-2495432101-1126","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","False","False","4096","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"131147","8435","5/16/2021 10:10:08 AM","2/22/2020 10:17:03 PM","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","89"
,"9223372036854775807",,"False","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","0","0","0","False","MobileLab.home/US Branch/Employee/WIN10-03","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","WIN10-03","0","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","0","2/22/2020 10:19:17 PM","2/22/2020 10:19:17 PM",,,,"CN=WIN10-03,OU=Employee,OU=US Branch,DC=MobileLab,DC=home","Win10-03.MobileLab.home","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","False",,"4","10.10.10.103",,"False",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,,"0","132648755730686962","5/7/2021 7:14:03 AM","132648704431149921","0",,"False","139",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","5/7/2021 7:14:03 AM","5/7/2021 7:14:03 AM",,,"28","0","WIN10-03","System.DirectoryServices.ActiveDirectorySecurity","CN=Computer,CN=Schema,CN=Configuration,DC=MobileLab,DC=home","computer","fdd19019-ce53-4b4c-bbaf-754faaf5e928","S-1-5-21-3036625279-3127291219-2495432101-1127","Windows 10 Pro",,,"10.0 (19042)","False","5/7/2021 7:14:03 AM","False","False","CN=Domain Computers,CN=Users,DC=MobileLab,DC=home","515","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","132648704433336379",,"WIN10-03$","805306369","15",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-3036625279-3127291219-2495432101-1127","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","False","False","4096","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"127197","8437","5/7/2021 7:14:03 AM","2/22/2020 10:19:17 PM","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","89"
,"9223372036854775807",,"False","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","0","0","0","False","MobileLab.home/US Branch/Employee/WIN10-04","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","WIN10-04","0","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","0","2/22/2020 10:19:54 PM","2/22/2020 10:19:54 PM",,,,"CN=WIN10-04,OU=Employee,OU=US Branch,DC=MobileLab,DC=home","Win10-04.MobileLab.home","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","False",,"4","10.10.10.104",,"False",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,,"0","132648755774088750","5/7/2021 7:14:08 AM","132648704482311086","0",,"False","103",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","5/7/2021 7:14:08 AM","5/7/2021 7:14:08 AM",,,"28","0","WIN10-04","System.DirectoryServices.ActiveDirectorySecurity","CN=Computer,CN=Schema,CN=Configuration,DC=MobileLab,DC=home","computer","36a2b0fc-9e36-4fba-9af2-1805009fd9e8","S-1-5-21-3036625279-3127291219-2495432101-1128","Windows 10 Pro",,,"10.0 (19042)","False","5/7/2021 7:14:08 AM","False","False","CN=Domain Computers,CN=Users,DC=MobileLab,DC=home","515","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","132648704484776145",,"WIN10-04$","805306369","15",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-3036625279-3127291219-2495432101-1128","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","False","False","False","4096","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"127207","8439","5/7/2021 7:14:08 AM","2/22/2020 10:19:54 PM","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","89"
